Total number of parameters:  8607570
Train mini-batch 1: 0.21463388 | Time: 0.81676s | Current date & Time: 2022-06-16 22:50:40
Train mini-batch 3861: 0.21083495 | Time: 0.37342s | Current date & Time: 2022-06-16 23:20:38
Train mini-batch 3862: 0.17018601 | Time: 0.37379s | Current date & Time: 2022-06-16 23:20:39
Train mini-batch 3863: 0.17365818 | Time: 0.37338s | Current date & Time: 2022-06-16 23:20:39
Train mini-batch 3864: 0.18335479 | Time: 0.37343s | Current date & Time: 2022-06-16 23:20:39
Train mini-batch 3865: 0.19411883 | Time: 0.37348s | Current date & Time: 2022-06-16 23:20:40
Train mini-batch 3866: 0.19160208 | Time: 0.37343s | Current date & Time: 2022-06-16 23:20:40
Train mini-batch 3867: 0.15873918 | Time: 0.37339s | Current date & Time: 2022-06-16 23:20:41
Train mini-batch 3868: 0.15781999 | Time: 0.37342s | Current date & Time: 2022-06-16 23:20:41
Train mini-batch 3869: 0.17697297 | Time: 0.37355s | Current date & Time: 2022-06-16 23:20:42
Train mini-batch 3870: 0.17088982 | Time: 0.37393s | Current date & Time: 2022-06-16 23:20:42
Train mini-batch 3871: 0.19799075 | Time: 0.37346s | Current date & Time: 2022-06-16 23:20:43
Train mini-batch 3872: 0.25167033 | Time: 0.37350s | Current date & Time: 2022-06-16 23:20:43
Train mini-batch 3873: 0.17670205 | Time: 0.37345s | Current date & Time: 2022-06-16 23:20:44
Train mini-batch 3874: 0.15239777 | Time: 0.37372s | Current date & Time: 2022-06-16 23:20:44
Train mini-batch 3875: 0.15870747 | Time: 0.37338s | Current date & Time: 2022-06-16 23:20:45
Train mini-batch 3876: 0.15599555 | Time: 0.37361s | Current date & Time: 2022-06-16 23:20:45
Train mini-batch 3877: 0.17999408 | Time: 0.37352s | Current date & Time: 2022-06-16 23:20:45
Train mini-batch 3878: 0.21908012 | Time: 0.37339s | Current date & Time: 2022-06-16 23:20:46
Train mini-batch 3879: 0.15768264 | Time: 0.37388s | Current date & Time: 2022-06-16 23:20:46
Train mini-batch 3880: 0.16414464 | Time: 0.37330s | Current date & Time: 2022-06-16 23:20:47
Train mini-batch 3881: 0.21023744 | Time: 0.37344s | Current date & Time: 2022-06-16 23:20:47
Train mini-batch 3882: 0.23998041 | Time: 0.37343s | Current date & Time: 2022-06-16 23:20:48
Train mini-batch 3883: 0.13878557 | Time: 0.37338s | Current date & Time: 2022-06-16 23:20:48
Train mini-batch 3884: 0.21926871 | Time: 0.37353s | Current date & Time: 2022-06-16 23:20:49
Train mini-batch 3885: 0.14447187 | Time: 0.37348s | Current date & Time: 2022-06-16 23:20:49
Train mini-batch 3886: 0.25423416 | Time: 0.37357s | Current date & Time: 2022-06-16 23:20:50
Train mini-batch 3887: 0.31634682 | Time: 0.37331s | Current date & Time: 2022-06-16 23:20:50
Train mini-batch 3888: 0.17606112 | Time: 0.37350s | Current date & Time: 2022-06-16 23:20:51
Train mini-batch 3889: 0.20069727 | Time: 0.37376s | Current date & Time: 2022-06-16 23:20:51
Train mini-batch 3890: 0.18087921 | Time: 0.37358s | Current date & Time: 2022-06-16 23:20:52
Train mini-batch 3891: 0.21668482 | Time: 0.37342s | Current date & Time: 2022-06-16 23:20:52
Train mini-batch 3892: 0.17580590 | Time: 0.37382s | Current date & Time: 2022-06-16 23:20:52
Train mini-batch 3893: 0.23204356 | Time: 0.37370s | Current date & Time: 2022-06-16 23:20:53
Train mini-batch 3894: 0.17291677 | Time: 0.37365s | Current date & Time: 2022-06-16 23:20:53
Train mini-batch 3895: 0.15866169 | Time: 0.37333s | Current date & Time: 2022-06-16 23:20:54
Train mini-batch 3896: 0.19630620 | Time: 0.37379s | Current date & Time: 2022-06-16 23:20:54
Train mini-batch 3897: 0.16368407 | Time: 0.37366s | Current date & Time: 2022-06-16 23:20:55
Train mini-batch 3898: 0.20482388 | Time: 0.37337s | Current date & Time: 2022-06-16 23:20:55
Train mini-batch 3899: 0.25373256 | Time: 0.37369s | Current date & Time: 2022-06-16 23:20:56
Train mini-batch 3900: 0.19072783 | Time: 0.37336s | Current date & Time: 2022-06-16 23:20:56
Train mini-batch 3901: 0.19170967 | Time: 0.37345s | Current date & Time: 2022-06-16 23:20:57
Train mini-batch 3902: 0.14492755 | Time: 0.37333s | Current date & Time: 2022-06-16 23:20:57
Train mini-batch 3903: 0.19651921 | Time: 0.37340s | Current date & Time: 2022-06-16 23:20:58
Train mini-batch 3904: 0.15637860 | Time: 0.37349s | Current date & Time: 2022-06-16 23:20:58
Train mini-batch 3905: 0.19138321 | Time: 0.37331s | Current date & Time: 2022-06-16 23:20:58
Train mini-batch 3906: 0.23278305 | Time: 0.37374s | Current date & Time: 2022-06-16 23:20:59
Train mini-batch 3907: 0.18863209 | Time: 0.37373s | Current date & Time: 2022-06-16 23:20:59
Train mini-batch 3908: 0.16134471 | Time: 0.37375s | Current date & Time: 2022-06-16 23:21:00
Train mini-batch 3909: 0.13742581 | Time: 0.37344s | Current date & Time: 2022-06-16 23:21:00
Train mini-batch 3910: 0.15482396 | Time: 0.37356s | Current date & Time: 2022-06-16 23:21:01
Train mini-batch 3911: 0.17110872 | Time: 0.37345s | Current date & Time: 2022-06-16 23:21:01
Train mini-batch 3912: 0.17419966 | Time: 0.37362s | Current date & Time: 2022-06-16 23:21:02
Train mini-batch 3913: 0.20608953 | Time: 0.37375s | Current date & Time: 2022-06-16 23:21:02
Train mini-batch 3914: 0.19007131 | Time: 0.37341s | Current date & Time: 2022-06-16 23:21:03
Train mini-batch 3915: 0.20815200 | Time: 0.37341s | Current date & Time: 2022-06-16 23:21:03
Train mini-batch 3916: 0.18654069 | Time: 0.37343s | Current date & Time: 2022-06-16 23:21:04
Train mini-batch 3917: 0.24145976 | Time: 0.37358s | Current date & Time: 2022-06-16 23:21:04
Train mini-batch 3918: 0.16012040 | Time: 0.37347s | Current date & Time: 2022-06-16 23:21:05
Train mini-batch 3919: 0.16410968 | Time: 0.37360s | Current date & Time: 2022-06-16 23:21:05
Train mini-batch 3920: 0.20163101 | Time: 0.37343s | Current date & Time: 2022-06-16 23:21:05
Train mini-batch 3921: 0.16390423 | Time: 0.37349s | Current date & Time: 2022-06-16 23:21:06
Train mini-batch 3922: 0.20414194 | Time: 0.37335s | Current date & Time: 2022-06-16 23:21:06
Train mini-batch 3923: 0.20573188 | Time: 0.37328s | Current date & Time: 2022-06-16 23:21:07
Train mini-batch 3924: 0.13625835 | Time: 0.37376s | Current date & Time: 2022-06-16 23:21:07
Train mini-batch 3925: 0.20463786 | Time: 0.37365s | Current date & Time: 2022-06-16 23:21:08
Train mini-batch 3926: 0.17772439 | Time: 0.37376s | Current date & Time: 2022-06-16 23:21:08
Train mini-batch 3927: 0.16710344 | Time: 0.37345s | Current date & Time: 2022-06-16 23:21:09
Train mini-batch 3928: 0.17028084 | Time: 0.37333s | Current date & Time: 2022-06-16 23:21:09
Train mini-batch 3929: 0.17603198 | Time: 0.37352s | Current date & Time: 2022-06-16 23:21:10
Train mini-batch 3930: 0.17204511 | Time: 0.37339s | Current date & Time: 2022-06-16 23:21:10
Train mini-batch 3931: 0.20375760 | Time: 0.37388s | Current date & Time: 2022-06-16 23:21:10
Train mini-batch 3932: 0.22871113 | Time: 0.37371s | Current date & Time: 2022-06-16 23:21:11
Train mini-batch 3933: 0.16906750 | Time: 0.37347s | Current date & Time: 2022-06-16 23:21:11
Train mini-batch 3934: 0.13803117 | Time: 0.37387s | Current date & Time: 2022-06-16 23:21:12
Train mini-batch 3935: 0.20016925 | Time: 0.37363s | Current date & Time: 2022-06-16 23:21:12
Train mini-batch 3936: 0.20498009 | Time: 0.37356s | Current date & Time: 2022-06-16 23:21:13
Train mini-batch 3937: 0.15911746 | Time: 0.37379s | Current date & Time: 2022-06-16 23:21:13
Train mini-batch 3938: 0.20395827 | Time: 0.37345s | Current date & Time: 2022-06-16 23:21:14
Train mini-batch 3939: 0.16749084 | Time: 0.37373s | Current date & Time: 2022-06-16 23:21:14
Train mini-batch 3940: 0.23721725 | Time: 0.37348s | Current date & Time: 2022-06-16 23:21:15
Train mini-batch 3941: 0.14477468 | Time: 0.37360s | Current date & Time: 2022-06-16 23:21:15
Train mini-batch 3942: 0.21322832 | Time: 0.37382s | Current date & Time: 2022-06-16 23:21:16
Train mini-batch 3943: 0.19390807 | Time: 0.37341s | Current date & Time: 2022-06-16 23:21:16
Train mini-batch 3944: 0.15995264 | Time: 0.37347s | Current date & Time: 2022-06-16 23:21:17
Train mini-batch 3945: 0.21380809 | Time: 0.37381s | Current date & Time: 2022-06-16 23:21:17
Train mini-batch 3946: 0.15730673 | Time: 0.37337s | Current date & Time: 2022-06-16 23:21:17
Train mini-batch 3947: 0.18808264 | Time: 0.37354s | Current date & Time: 2022-06-16 23:21:18
Train mini-batch 3948: 0.18647739 | Time: 0.37371s | Current date & Time: 2022-06-16 23:21:18
Train mini-batch 3949: 0.14334664 | Time: 0.37347s | Current date & Time: 2022-06-16 23:21:19
Train mini-batch 3950: 0.19794780 | Time: 0.37380s | Current date & Time: 2022-06-16 23:21:19
Train mini-batch 3951: 0.19576329 | Time: 0.37355s | Current date & Time: 2022-06-16 23:21:20
Train mini-batch 3952: 0.16918758 | Time: 0.37353s | Current date & Time: 2022-06-16 23:21:20
Train mini-batch 3953: 0.24970892 | Time: 0.37332s | Current date & Time: 2022-06-16 23:21:21
Train mini-batch 3954: 0.20357692 | Time: 0.37375s | Current date & Time: 2022-06-16 23:21:21
Train mini-batch 3955: 0.20671879 | Time: 0.37368s | Current date & Time: 2022-06-16 23:21:22
Train mini-batch 3956: 0.21427628 | Time: 0.37344s | Current date & Time: 2022-06-16 23:21:22
Train mini-batch 3957: 0.21783328 | Time: 0.37334s | Current date & Time: 2022-06-16 23:21:23
Train mini-batch 3958: 0.19039221 | Time: 0.37339s | Current date & Time: 2022-06-16 23:21:23
Train mini-batch 3959: 0.19088352 | Time: 0.37359s | Current date & Time: 2022-06-16 23:21:23
Train mini-batch 3960: 0.20383590 | Time: 0.37367s | Current date & Time: 2022-06-16 23:21:24
Train mini-batch 3961: 0.20838355 | Time: 0.37345s | Current date & Time: 2022-06-16 23:21:24
Train mini-batch 3962: 0.20101441 | Time: 0.37379s | Current date & Time: 2022-06-16 23:21:25
Train mini-batch 3963: 0.17053750 | Time: 0.37375s | Current date & Time: 2022-06-16 23:21:25
Train mini-batch 3964: 0.21338776 | Time: 0.37346s | Current date & Time: 2022-06-16 23:21:26
Train mini-batch 3965: 0.16243351 | Time: 0.37350s | Current date & Time: 2022-06-16 23:21:26
Train mini-batch 3966: 0.19667760 | Time: 0.37362s | Current date & Time: 2022-06-16 23:21:27
Train mini-batch 3967: 0.22462948 | Time: 0.37342s | Current date & Time: 2022-06-16 23:21:27
Train mini-batch 3968: 0.19653657 | Time: 0.37352s | Current date & Time: 2022-06-16 23:21:28
Train mini-batch 3969: 0.18795109 | Time: 0.37353s | Current date & Time: 2022-06-16 23:21:28
Train mini-batch 3970: 0.18202759 | Time: 0.37375s | Current date & Time: 2022-06-16 23:21:29
Train mini-batch 3971: 0.20158060 | Time: 0.37340s | Current date & Time: 2022-06-16 23:21:29
Train mini-batch 3972: 0.15145695 | Time: 0.37385s | Current date & Time: 2022-06-16 23:21:30
Train mini-batch 3973: 0.16163903 | Time: 0.37335s | Current date & Time: 2022-06-16 23:21:30
Train mini-batch 3974: 0.15490331 | Time: 0.37378s | Current date & Time: 2022-06-16 23:21:30
Train mini-batch 3975: 0.16685623 | Time: 0.37373s | Current date & Time: 2022-06-16 23:21:31
Train mini-batch 3976: 0.17122599 | Time: 0.37346s | Current date & Time: 2022-06-16 23:21:31
Train mini-batch 3977: 0.16604468 | Time: 0.37375s | Current date & Time: 2022-06-16 23:21:32
Train mini-batch 3978: 0.21520984 | Time: 0.37373s | Current date & Time: 2022-06-16 23:21:32
Train mini-batch 3979: 0.24323124 | Time: 0.37376s | Current date & Time: 2022-06-16 23:21:33
Train mini-batch 3980: 0.19836192 | Time: 0.37352s | Current date & Time: 2022-06-16 23:21:33
Train mini-batch 3981: 0.21748641 | Time: 0.37341s | Current date & Time: 2022-06-16 23:21:34
Train mini-batch 3982: 0.17505640 | Time: 0.37339s | Current date & Time: 2022-06-16 23:21:34
Train mini-batch 3983: 0.17865813 | Time: 0.37355s | Current date & Time: 2022-06-16 23:21:35
Train mini-batch 3984: 0.25176865 | Time: 0.37351s | Current date & Time: 2022-06-16 23:21:35
Train mini-batch 3985: 0.17387810 | Time: 0.37368s | Current date & Time: 2022-06-16 23:21:36
Train mini-batch 3986: 0.17572746 | Time: 0.37367s | Current date & Time: 2022-06-16 23:21:36
Train mini-batch 3987: 0.22907066 | Time: 0.37378s | Current date & Time: 2022-06-16 23:21:37
Train mini-batch 3988: 0.15502018 | Time: 0.37332s | Current date & Time: 2022-06-16 23:21:37
Train mini-batch 3989: 0.17190833 | Time: 0.37387s | Current date & Time: 2022-06-16 23:21:37
Train mini-batch 3990: 0.18807183 | Time: 0.37377s | Current date & Time: 2022-06-16 23:21:38
Train mini-batch 3991: 0.14834566 | Time: 0.37335s | Current date & Time: 2022-06-16 23:21:38
Train mini-batch 3992: 0.19095521 | Time: 0.37348s | Current date & Time: 2022-06-16 23:21:39
Train mini-batch 3993: 0.18328395 | Time: 0.37347s | Current date & Time: 2022-06-16 23:21:39
Train mini-batch 3994: 0.15072915 | Time: 0.37346s | Current date & Time: 2022-06-16 23:21:40
Train mini-batch 3995: 0.18344745 | Time: 0.37342s | Current date & Time: 2022-06-16 23:21:40
Train mini-batch 3996: 0.15395516 | Time: 0.37388s | Current date & Time: 2022-06-16 23:21:41
Train mini-batch 3997: 0.18124302 | Time: 0.37336s | Current date & Time: 2022-06-16 23:21:41
Train mini-batch 3998: 0.18746848 | Time: 0.37349s | Current date & Time: 2022-06-16 23:21:42
Train mini-batch 3999: 0.15503135 | Time: 0.37338s | Current date & Time: 2022-06-16 23:21:42
Train mini-batch 4000: 0.18201195 | Time: 0.37352s | Current date & Time: 2022-06-16 23:21:43
Train mini-batch 4001: 0.14980578 | Time: 0.37368s | Current date & Time: 2022-06-16 23:21:43
Train mini-batch 4002: 0.18788639 | Time: 0.37332s | Current date & Time: 2022-06-16 23:21:44
Train mini-batch 4003: 0.19570321 | Time: 0.37346s | Current date & Time: 2022-06-16 23:21:44
Train mini-batch 4004: 0.22269073 | Time: 0.37338s | Current date & Time: 2022-06-16 23:21:44
Train mini-batch 4005: 0.16456470 | Time: 0.37335s | Current date & Time: 2022-06-16 23:21:45
Train mini-batch 4006: 0.20188287 | Time: 0.37382s | Current date & Time: 2022-06-16 23:21:45
Train mini-batch 4007: 0.21807957 | Time: 0.37331s | Current date & Time: 2022-06-16 23:21:46
Train mini-batch 4008: 0.21112218 | Time: 0.37355s | Current date & Time: 2022-06-16 23:21:46
Train mini-batch 4009: 0.20477220 | Time: 0.37375s | Current date & Time: 2022-06-16 23:21:47
Train mini-batch 4010: 0.16722623 | Time: 0.37359s | Current date & Time: 2022-06-16 23:21:47
Train mini-batch 4011: 0.18827230 | Time: 0.37372s | Current date & Time: 2022-06-16 23:21:48
Train mini-batch 4012: 0.25840443 | Time: 0.37372s | Current date & Time: 2022-06-16 23:21:48
Train mini-batch 4013: 0.25123850 | Time: 0.37345s | Current date & Time: 2022-06-16 23:21:49
Train mini-batch 4014: 0.16658159 | Time: 0.37373s | Current date & Time: 2022-06-16 23:21:49
Train mini-batch 4015: 0.21800102 | Time: 0.37340s | Current date & Time: 2022-06-16 23:21:50
Train mini-batch 4016: 0.18752426 | Time: 0.37341s | Current date & Time: 2022-06-16 23:21:50
Train mini-batch 4017: 0.15788761 | Time: 0.37383s | Current date & Time: 2022-06-16 23:21:50
Train mini-batch 4018: 0.15327328 | Time: 0.37376s | Current date & Time: 2022-06-16 23:21:51
Train mini-batch 4019: 0.18745676 | Time: 0.37367s | Current date & Time: 2022-06-16 23:21:51
Train mini-batch 4020: 0.15139997 | Time: 0.37359s | Current date & Time: 2022-06-16 23:21:52
Train mini-batch 4021: 0.17816779 | Time: 0.37331s | Current date & Time: 2022-06-16 23:21:52
Train mini-batch 4022: 0.22160268 | Time: 0.37338s | Current date & Time: 2022-06-16 23:21:53
Train mini-batch 4023: 0.24942741 | Time: 0.37353s | Current date & Time: 2022-06-16 23:21:53
Train mini-batch 4024: 0.15867341 | Time: 0.37380s | Current date & Time: 2022-06-16 23:21:54
Train mini-batch 4025: 0.18328574 | Time: 0.37348s | Current date & Time: 2022-06-16 23:21:54
Train mini-batch 4026: 0.15723237 | Time: 0.37377s | Current date & Time: 2022-06-16 23:21:55
Train mini-batch 4027: 0.20963770 | Time: 0.37361s | Current date & Time: 2022-06-16 23:21:55
Train mini-batch 4028: 0.16231465 | Time: 0.37347s | Current date & Time: 2022-06-16 23:21:56
Train mini-batch 4029: 0.16360776 | Time: 0.37333s | Current date & Time: 2022-06-16 23:21:56
Train mini-batch 4030: 0.17796120 | Time: 0.37337s | Current date & Time: 2022-06-16 23:21:56
Train mini-batch 4031: 0.19037995 | Time: 0.37373s | Current date & Time: 2022-06-16 23:21:57
Train mini-batch 4032: 0.19329947 | Time: 0.37338s | Current date & Time: 2022-06-16 23:21:57
Train mini-batch 4033: 0.14321823 | Time: 0.37382s | Current date & Time: 2022-06-16 23:21:58
Train mini-batch 4034: 0.20390174 | Time: 0.37367s | Current date & Time: 2022-06-16 23:21:58
Train mini-batch 4035: 0.18372624 | Time: 0.37378s | Current date & Time: 2022-06-16 23:21:59
Train mini-batch 4036: 0.18162738 | Time: 0.37334s | Current date & Time: 2022-06-16 23:21:59
Train mini-batch 4037: 0.16547605 | Time: 0.37361s | Current date & Time: 2022-06-16 23:22:00
Train mini-batch 4038: 0.22091742 | Time: 0.37338s | Current date & Time: 2022-06-16 23:22:00
Train mini-batch 4039: 0.14569056 | Time: 0.37364s | Current date & Time: 2022-06-16 23:22:01
Train mini-batch 4040: 0.18099654 | Time: 0.37371s | Current date & Time: 2022-06-16 23:22:01
Train mini-batch 4041: 0.22205687 | Time: 0.37347s | Current date & Time: 2022-06-16 23:22:02
Train mini-batch 4042: 0.17581652 | Time: 0.37386s | Current date & Time: 2022-06-16 23:22:02
Train mini-batch 4043: 0.17905825 | Time: 0.37354s | Current date & Time: 2022-06-16 23:22:03
Train mini-batch 4044: 0.17574388 | Time: 0.37373s | Current date & Time: 2022-06-16 23:22:03
Train mini-batch 4045: 0.17352077 | Time: 0.37358s | Current date & Time: 2022-06-16 23:22:03
Train mini-batch 4046: 0.20888525 | Time: 0.37343s | Current date & Time: 2022-06-16 23:22:04
Train mini-batch 4047: 0.18668510 | Time: 0.37349s | Current date & Time: 2022-06-16 23:22:04
Train mini-batch 4048: 0.17368577 | Time: 0.37355s | Current date & Time: 2022-06-16 23:22:05
Train mini-batch 4049: 0.21253237 | Time: 0.37360s | Current date & Time: 2022-06-16 23:22:05
Train mini-batch 4050: 0.19058147 | Time: 0.37359s | Current date & Time: 2022-06-16 23:22:06
Train mini-batch 4051: 0.17130764 | Time: 0.37386s | Current date & Time: 2022-06-16 23:22:06
Train mini-batch 4052: 0.25190410 | Time: 0.37375s | Current date & Time: 2022-06-16 23:22:07
Train mini-batch 4053: 0.19233745 | Time: 0.37342s | Current date & Time: 2022-06-16 23:22:07
Train mini-batch 4054: 0.18577141 | Time: 0.37344s | Current date & Time: 2022-06-16 23:22:08
Train mini-batch 4055: 0.19754034 | Time: 0.37341s | Current date & Time: 2022-06-16 23:22:08
Train mini-batch 4056: 0.20664877 | Time: 0.37335s | Current date & Time: 2022-06-16 23:22:09
Train mini-batch 4057: 0.17433065 | Time: 0.37344s | Current date & Time: 2022-06-16 23:22:09
Train mini-batch 4058: 0.17379954 | Time: 0.37362s | Current date & Time: 2022-06-16 23:22:10
Train mini-batch 4059: 0.25531924 | Time: 0.37355s | Current date & Time: 2022-06-16 23:22:10
Train mini-batch 4060: 0.20088091 | Time: 0.37343s | Current date & Time: 2022-06-16 23:22:10
Train mini-batch 4061: 0.15867411 | Time: 0.37342s | Current date & Time: 2022-06-16 23:22:11
Train mini-batch 4062: 0.21728103 | Time: 0.37373s | Current date & Time: 2022-06-16 23:22:11
Train mini-batch 4063: 0.23504421 | Time: 0.37385s | Current date & Time: 2022-06-16 23:22:12
Train mini-batch 4064: 0.20884630 | Time: 0.37367s | Current date & Time: 2022-06-16 23:22:12
Train mini-batch 4065: 0.17482802 | Time: 0.37347s | Current date & Time: 2022-06-16 23:22:13
Train mini-batch 4066: 0.16148600 | Time: 0.37379s | Current date & Time: 2022-06-16 23:22:13
Train mini-batch 4067: 0.17278688 | Time: 0.37357s | Current date & Time: 2022-06-16 23:22:14
Train mini-batch 4068: 0.16443001 | Time: 0.37344s | Current date & Time: 2022-06-16 23:22:14
Train mini-batch 4069: 0.13340729 | Time: 0.37346s | Current date & Time: 2022-06-16 23:22:15
Train mini-batch 4070: 0.16152515 | Time: 0.37357s | Current date & Time: 2022-06-16 23:22:15
Train mini-batch 4071: 0.21579924 | Time: 0.37357s | Current date & Time: 2022-06-16 23:22:16
Train mini-batch 4072: 0.17513326 | Time: 0.37340s | Current date & Time: 2022-06-16 23:22:16
Train mini-batch 4073: 0.18769273 | Time: 0.37345s | Current date & Time: 2022-06-16 23:22:17
Train mini-batch 4074: 0.19892189 | Time: 0.37358s | Current date & Time: 2022-06-16 23:22:17
Train mini-batch 4075: 0.22357902 | Time: 0.37367s | Current date & Time: 2022-06-16 23:22:18
Train mini-batch 4076: 0.18608052 | Time: 0.37368s | Current date & Time: 2022-06-16 23:22:18
Train mini-batch 4077: 0.17956555 | Time: 0.37346s | Current date & Time: 2022-06-16 23:22:18
Train mini-batch 4078: 0.20284905 | Time: 0.37364s | Current date & Time: 2022-06-16 23:22:19
Train mini-batch 4079: 0.21268387 | Time: 0.37348s | Current date & Time: 2022-06-16 23:22:19
Train mini-batch 4080: 0.21985871 | Time: 0.37345s | Current date & Time: 2022-06-16 23:22:20
Train mini-batch 4081: 0.16807958 | Time: 0.37338s | Current date & Time: 2022-06-16 23:22:20
Train mini-batch 4082: 0.18702608 | Time: 0.37344s | Current date & Time: 2022-06-16 23:22:21
Train mini-batch 4083: 0.18705907 | Time: 0.37342s | Current date & Time: 2022-06-16 23:22:21
Train mini-batch 4084: 0.20567878 | Time: 0.37358s | Current date & Time: 2022-06-16 23:22:22
Train mini-batch 4085: 0.14417677 | Time: 0.37341s | Current date & Time: 2022-06-16 23:22:22
Train mini-batch 4086: 0.18589282 | Time: 0.37366s | Current date & Time: 2022-06-16 23:22:23
Train mini-batch 4087: 0.16269615 | Time: 0.37352s | Current date & Time: 2022-06-16 23:22:23
Train mini-batch 4088: 0.14233898 | Time: 0.37340s | Current date & Time: 2022-06-16 23:22:24
Train mini-batch 4089: 0.17527798 | Time: 0.37364s | Current date & Time: 2022-06-16 23:22:24
Train mini-batch 4090: 0.23732543 | Time: 0.37327s | Current date & Time: 2022-06-16 23:22:25
Train mini-batch 4091: 0.22582528 | Time: 0.37345s | Current date & Time: 2022-06-16 23:22:25
Train mini-batch 4092: 0.13589510 | Time: 0.37359s | Current date & Time: 2022-06-16 23:22:25
Train mini-batch 4093: 0.19514762 | Time: 0.37360s | Current date & Time: 2022-06-16 23:22:26
Train mini-batch 4094: 0.22512197 | Time: 0.37374s | Current date & Time: 2022-06-16 23:22:26
Train mini-batch 4095: 0.18978743 | Time: 0.37361s | Current date & Time: 2022-06-16 23:22:27
Train mini-batch 4096: 0.17641830 | Time: 0.37340s | Current date & Time: 2022-06-16 23:22:27
Train mini-batch 4097: 0.17517474 | Time: 0.37341s | Current date & Time: 2022-06-16 23:22:28
Train mini-batch 4098: 0.17236890 | Time: 0.37354s | Current date & Time: 2022-06-16 23:22:28
Train mini-batch 4099: 0.17893912 | Time: 0.37364s | Current date & Time: 2022-06-16 23:22:29
Train mini-batch 4100: 0.17829956 | Time: 0.37379s | Current date & Time: 2022-06-16 23:22:29
Train mini-batch 4101: 0.14780718 | Time: 0.37346s | Current date & Time: 2022-06-16 23:22:30
Train mini-batch 4102: 0.17802297 | Time: 0.37343s | Current date & Time: 2022-06-16 23:22:30
Train mini-batch 4103: 0.19921321 | Time: 0.37354s | Current date & Time: 2022-06-16 23:22:31
Train mini-batch 4104: 0.22487266 | Time: 0.37344s | Current date & Time: 2022-06-16 23:22:31
Train mini-batch 4105: 0.21001583 | Time: 0.37351s | Current date & Time: 2022-06-16 23:22:32
Train mini-batch 4106: 0.21648520 | Time: 0.37379s | Current date & Time: 2022-06-16 23:22:32
Train mini-batch 4107: 0.17029865 | Time: 0.37357s | Current date & Time: 2022-06-16 23:22:32
Train mini-batch 4108: 0.17838556 | Time: 0.37339s | Current date & Time: 2022-06-16 23:22:33
Train mini-batch 4109: 0.19695252 | Time: 0.37355s | Current date & Time: 2022-06-16 23:22:33
Train mini-batch 4110: 0.20088992 | Time: 0.37340s | Current date & Time: 2022-06-16 23:22:34
Train mini-batch 4111: 0.17972988 | Time: 0.37358s | Current date & Time: 2022-06-16 23:22:34
Train mini-batch 4112: 0.15051368 | Time: 0.37359s | Current date & Time: 2022-06-16 23:22:35
Train mini-batch 4113: 0.14765814 | Time: 0.37340s | Current date & Time: 2022-06-16 23:22:35
Train mini-batch 4114: 0.17252964 | Time: 0.37345s | Current date & Time: 2022-06-16 23:22:36
Train mini-batch 4115: 0.15449999 | Time: 0.37352s | Current date & Time: 2022-06-16 23:22:36
Train mini-batch 4116: 0.21418923 | Time: 0.37355s | Current date & Time: 2022-06-16 23:22:37
Train mini-batch 4117: 0.17791218 | Time: 0.37339s | Current date & Time: 2022-06-16 23:22:37
Train mini-batch 4118: 0.22674502 | Time: 0.37362s | Current date & Time: 2022-06-16 23:22:38
Train mini-batch 4119: 0.14681023 | Time: 0.37338s | Current date & Time: 2022-06-16 23:22:38
Train mini-batch 4120: 0.19598487 | Time: 0.37382s | Current date & Time: 2022-06-16 23:22:39
Train mini-batch 4121: 0.15330470 | Time: 0.37349s | Current date & Time: 2022-06-16 23:22:39
Train mini-batch 4122: 0.15897405 | Time: 0.37357s | Current date & Time: 2022-06-16 23:22:39
Train mini-batch 4123: 0.17382526 | Time: 0.37353s | Current date & Time: 2022-06-16 23:22:40
Train mini-batch 4124: 0.16685933 | Time: 0.37382s | Current date & Time: 2022-06-16 23:22:40
Train mini-batch 4125: 0.16249776 | Time: 0.37345s | Current date & Time: 2022-06-16 23:22:41
Train mini-batch 4126: 0.17454317 | Time: 0.37342s | Current date & Time: 2022-06-16 23:22:41
Train mini-batch 4127: 0.22490185 | Time: 0.37358s | Current date & Time: 2022-06-16 23:22:42
Train mini-batch 4128: 0.27395695 | Time: 0.37351s | Current date & Time: 2022-06-16 23:22:42
Train mini-batch 4129: 0.19712256 | Time: 0.37342s | Current date & Time: 2022-06-16 23:22:43
Train mini-batch 4130: 0.14939335 | Time: 0.37348s | Current date & Time: 2022-06-16 23:22:43
Train mini-batch 4131: 0.18353644 | Time: 0.37384s | Current date & Time: 2022-06-16 23:22:44
Train mini-batch 4132: 0.16691777 | Time: 0.37353s | Current date & Time: 2022-06-16 23:22:44
Train mini-batch 4133: 0.17467529 | Time: 0.37355s | Current date & Time: 2022-06-16 23:22:45
Train mini-batch 4134: 0.17890444 | Time: 0.37357s | Current date & Time: 2022-06-16 23:22:45
Train mini-batch 4135: 0.20006531 | Time: 0.37349s | Current date & Time: 2022-06-16 23:22:46
Train mini-batch 4136: 0.14551550 | Time: 0.37346s | Current date & Time: 2022-06-16 23:22:46
Train mini-batch 4137: 0.14375073 | Time: 0.37353s | Current date & Time: 2022-06-16 23:22:46
Train mini-batch 4138: 0.18731508 | Time: 0.37372s | Current date & Time: 2022-06-16 23:22:47
